,DEPTH,W_Tar_calibrated,SW,VSH,PHI,RW_log,Lith_id_new,Predicted_Lith_id_new,SitID
325291,229.25,2.0,1.0,0.696,0.116,-0.2006594505464183,4,4,114305
325292,229.5,2.0,1.0,0.589,0.156,-0.2006594505464183,4,4,114305
325293,229.75,2.0,1.0,0.63,0.14,-0.2006594505464183,4,4,114305
325294,230.0,2.0,1.0,0.731,0.102,-0.2006594505464183,5,5,114305
325295,230.25,2.0,1.0,0.832,0.064,-0.20134935455473107,5,5,114305
325296,230.5,2.0,1.0,0.637,0.138,-0.20134935455473107,4,4,114305
325297,230.75,2.0,1.0,0.467,0.203,-0.20134935455473107,2,2,114305
325298,231.0,2.0,1.0,0.434,0.215,-0.20134935455473107,2,2,114305
325299,231.25,2.0,1.0,0.535,0.177,-0.20134935455473107,4,4,114305
325300,231.5,2.0,1.0,0.845,0.059,-0.20134935455473107,5,5,114305
325301,231.75,2.0,1.0,0.878,0.046,-0.20134935455473107,5,5,114305
325302,232.0,2.0,1.0,0.779,0.084,-0.20134935455473107,5,5,114305
325303,232.25,2.0,1.0,0.715,0.108,-0.20204035626280387,5,5,114305
325304,232.5,2.0,1.0,0.684,0.12,-0.20204035626280387,4,4,114305
325305,232.75,2.0,1.0,0.673,0.124,-0.20204035626280387,4,4,114305
325306,233.0,2.0,1.0,0.71,0.11,-0.20204035626280387,5,5,114305
325307,233.25,2.0,1.0,0.704,0.113,-0.20204035626280387,5,5,114305
325308,233.5,2.0,1.0,0.596,0.154,-0.20204035626280387,4,4,114305
325309,233.75,2.0,1.0,0.478,0.199,-0.20204035626280387,2,2,114305
325310,234.0,2.0,1.0,0.463,0.204,-0.20204035626280387,2,2,114305
325311,234.25,2.0,1.0,0.522,0.182,-0.20204035626280387,4,4,114305
325312,234.5,2.0,1.0,0.547,0.172,-0.20273245916928356,4,4,114305
325313,234.75,2.0,1.0,0.559,0.168,-0.20273245916928356,4,4,114305
325314,235.0,2.0,1.0,0.56,0.167,-0.20273245916928356,4,4,114305
325315,235.25,2.0,1.0,0.565,0.165,-0.20273245916928356,4,4,114305
325316,235.5,2.0,1.0,0.579,0.16,-0.20273245916928356,4,4,114305
325317,235.75,2.0,1.0,0.586,0.157,-0.20273245916928356,4,4,114305
325318,236.0,2.0,1.0,0.58,0.16,-0.20273245916928356,4,4,114305
325319,236.25,2.0,1.0,0.574,0.162,-0.20273245916928356,4,4,114305
325320,236.5,2.0,1.0,0.501,0.19,-0.20342566678957033,4,4,114305
325321,236.75,2.0,1.0,0.4,0.228,-0.20342566678957033,2,2,114305
325322,237.0,2.0,1.0,0.372,0.239,-0.20342566678957033,2,2,114305
325323,237.25,2.0,1.0,0.409,0.225,-0.20342566678957033,2,2,114305
325324,237.5,2.0,1.0,0.383,0.234,-0.20342566678957033,2,2,114305
325325,237.75,2.0,1.0,0.253,0.284,-0.20342566678957033,1,1,114305
325326,238.0,1.9,1.0,0.164,0.318,-0.20342566678957033,1,1,114305
325327,238.25,2.0,1.0,0.154,0.322,-0.20342566678957033,1,1,114305
325328,238.5,2.0,1.0,0.227,0.294,-0.2041199826559248,1,1,114305
325329,238.75,2.0,1.0,0.403,0.227,-0.2041199826559248,2,2,114305
325330,239.0,2.0,1.0,0.617,0.145,-0.2041199826559248,4,4,114305
325331,239.25,2.0,1.0,0.713,0.109,-0.2041199826559248,5,5,114305
325332,239.5,2.0,1.0,0.72,0.106,-0.2041199826559248,5,5,114305
325333,239.75,2.0,1.0,0.673,0.124,-0.2041199826559248,4,4,114305
325334,240.0,2.0,1.0,0.604,0.151,-0.2041199826559248,4,4,114305
325335,240.25,2.0,1.0,0.473,0.2,-0.2041199826559248,2,2,114305
325336,240.5,2.0,1.0,0.307,0.263,-0.2041199826559248,2,2,114305
325337,240.75,2.0,1.0,0.394,0.23,-0.20481541031757602,2,2,114305
325338,241.0,2.0,1.0,0.521,0.182,-0.20481541031757602,4,4,114305
325339,241.25,2.0,1.0,0.482,0.197,-0.20481541031757602,2,2,114305
325340,241.5,2.0,1.0,0.407,0.225,-0.20481541031757602,2,2,114305
325341,241.75,2.0,1.0,0.457,0.206,-0.20481541031757602,2,2,114305
325342,242.0,2.0,1.0,0.555,0.169,-0.20481541031757602,4,4,114305
325343,242.25,2.0,1.0,0.616,0.145,-0.20481541031757602,4,4,114305
325344,242.5,2.0,1.0,0.57,0.163,-0.20481541031757602,4,4,114305
325345,242.75,2.0,1.0,0.462,0.204,-0.2055119533408304,2,2,114305
325346,243.0,2.0,1.0,0.367,0.24,-0.2055119533408304,2,2,114305
325347,243.25,2.0,1.0,0.309,0.263,-0.2055119533408304,2,2,114305
325348,243.5,2.0,1.0,0.264,0.28,-0.2055119533408304,1,1,114305
325349,243.75,2.0,1.0,0.206,0.302,-0.2055119533408304,1,1,114305
325350,244.0,2.0,1.0,0.118,0.335,-0.2055119533408304,1,1,114305
325351,244.25,2.0,1.0,0.067,0.354,-0.2055119533408304,1,1,114305
325352,244.5,2.0,1.0,0.091,0.345,-0.2055119533408304,1,1,114305
325353,244.75,2.0,1.0,0.164,0.318,-0.2055119533408304,1,1,114305
325354,245.0,2.0,1.0,0.236,0.29,-0.2062096153091813,1,1,114305
325355,245.25,2.0,1.0,0.245,0.287,-0.2062096153091813,1,1,114305
325356,245.5,2.0,1.0,0.235,0.291,-0.2062096153091813,1,1,114305
325357,245.75,2.0,1.0,0.215,0.298,-0.2062096153091813,1,1,114305
325358,246.0,2.0,1.0,0.196,0.305,-0.2062096153091813,1,1,114305
325359,246.25,2.0,1.0,0.196,0.305,-0.2062096153091813,1,1,114305
325360,246.5,2.0,1.0,0.215,0.298,-0.2062096153091813,1,1,114305
325361,246.75,2.0,1.0,0.245,0.287,-0.2062096153091813,1,1,114305
325362,247.0,2.0,1.0,0.27,0.278,-0.20690839982341983,1,1,114305
325363,247.25,2.0,1.0,0.45,0.209,-0.20690839982341983,2,2,114305
325364,247.5,2.0,1.0,0.646,0.135,-0.20690839982341983,4,4,114305
325365,247.75,2.0,1.0,0.685,0.12,-0.20690839982341983,4,4,114305
325366,248.0,2.0,1.0,0.701,0.114,-0.20690839982341983,5,5,114305
325367,248.25,2.0,1.0,0.694,0.116,-0.20690839982341983,4,4,114305
325368,248.5,2.0,1.0,0.633,0.14,-0.20690839982341983,4,4,114305
325369,248.75,2.0,1.0,0.44,0.213,-0.20690839982341983,2,2,114305
325370,249.0,2.0,1.0,0.256,0.283,-0.20690839982341983,1,1,114305
325371,249.25,2.0,1.0,0.198,0.305,-0.20760831050174613,1,1,114305
325372,249.5,2.0,1.0,0.139,0.327,-0.20760831050174613,1,1,114305
325373,249.75,1.9,1.0,0.12,0.334,-0.20760831050174613,1,1,114305
325374,250.0,2.0,1.0,0.446,0.211,-0.20760831050174613,2,2,114305
325375,250.25,2.0,1.0,0.523,0.181,-0.20760831050174613,4,4,114305
325376,250.5,2.0,1.0,0.294,0.268,-0.20760831050174613,1,1,114305
325377,250.75,2.0,1.0,0.202,0.303,-0.20760831050174613,1,1,114305
325378,251.0,2.0,1.0,0.26,0.281,-0.20760831050174613,1,1,114305
325379,251.25,2.0,1.0,0.361,0.243,-0.208309350979882,2,2,114305
325380,251.5,2.0,1.0,0.394,0.23,-0.208309350979882,2,2,114305
325381,251.75,2.0,1.0,0.321,0.258,-0.208309350979882,2,2,114305
325382,252.0,2.0,1.0,0.235,0.291,-0.208309350979882,1,1,114305
325383,252.25,1.9,1.0,0.211,0.3,-0.208309350979882,1,1,114305
325384,252.5,2.0,1.0,0.206,0.302,-0.208309350979882,1,1,114305
325385,252.75,2.0,1.0,0.176,0.313,-0.208309350979882,1,1,114305
325386,253.0,2.0,1.0,0.119,0.335,-0.208309350979882,1,1,114305
325387,253.25,2.0,1.0,0.104,0.34,-0.208309350979882,1,1,114305
325388,253.5,2.0,1.0,0.123,0.333,-0.20901152491118416,1,1,114305
325389,253.75,2.0,1.0,0.133,0.329,-0.20901152491118416,1,1,114305
325390,254.0,2.0,1.0,0.138,0.328,-0.20901152491118416,1,1,114305
325391,254.25,2.0,1.0,0.113,0.332,-0.20901152491118416,1,1,114305
325392,254.5,2.0,1.0,0.119,0.335,-0.20901152491118416,1,1,114305
325393,254.75,2.0,1.0,0.148,0.324,-0.20901152491118416,1,1,114305
325394,255.0,2.0,1.0,0.155,0.321,-0.20901152491118416,1,1,114305
325395,255.25,2.0,1.0,0.143,0.325,-0.20901152491118416,1,1,114305
325396,255.5,2.0,1.0,0.131,0.33,-0.20901152491118416,1,1,114305
325397,255.75,2.0,1.0,0.112,0.333,-0.20971483596675833,1,1,114305
325398,256.0,2.0,1.0,0.347,0.225,-0.20971483596675833,2,2,114305
325399,256.25,2.0,1.0,0.477,0.188,-0.20971483596675833,2,2,114305
325400,256.5,2.0,1.0,0.409,0.224,-0.20971483596675833,2,2,114305
325401,256.75,2.0,1.0,0.371,0.239,-0.20971483596675833,2,2,114305
325402,257.0,2.0,1.0,0.382,0.235,-0.20971483596675833,2,2,114305
325403,257.25,2.0,1.0,0.467,0.202,-0.20971483596675833,2,2,114305
325404,257.5,2.0,1.0,0.703,0.113,-0.20971483596675833,5,5,114305
325405,257.75,2.0,1.0,0.905,0.018,-0.21041928783557454,5,5,114305
325406,258.0,2.0,1.0,0.978,0.0,-0.21041928783557454,5,5,114305
325407,258.25,2.0,1.0,1.0,0.0,-0.21041928783557454,5,5,114305
325408,258.5,2.0,1.0,1.0,0.0,-0.21041928783557454,5,5,114305
325409,258.75,2.0,1.0,1.0,0.0,-0.21041928783557454,5,5,114305
325410,259.0,2.0,1.0,1.0,0.0,-0.21041928783557454,5,5,114305
325411,259.25,2.0,1.0,0.974,0.01,-0.21041928783557454,5,5,114305
325412,259.5,2.0,1.0,0.823,0.067,-0.21041928783557454,5,5,114305
325413,259.75,2.0,1.0,0.698,0.115,-0.21041928783557454,4,4,114305
325414,260.0,2.0,1.0,0.594,0.154,-0.21112488422458328,4,4,114305
325415,260.25,2.0,1.0,0.361,0.243,-0.21112488422458328,2,2,114305
325416,260.5,2.0,1.0,0.25,0.285,-0.21112488422458328,1,1,114305
325417,260.75,2.0,1.0,0.22,0.297,-0.21112488422458328,1,1,114305
325418,261.0,2.0,1.0,0.22,0.296,-0.21112488422458328,1,1,114305
325419,261.25,2.0,1.0,0.246,0.287,-0.21112488422458328,1,1,114305
325420,261.5,2.0,1.0,0.211,0.3,-0.21112488422458328,1,1,114305
325421,261.75,1.9,1.0,0.157,0.32,-0.21112488422458328,1,1,114305
325422,262.0,1.9,1.0,0.142,0.326,-0.21112488422458328,1,1,114305
325423,262.25,1.9,1.0,0.172,0.315,-0.21183162885883233,1,1,114305
325424,262.5,1.9,1.0,0.244,0.287,-0.21183162885883233,1,1,114305
325425,262.75,1.9,1.0,0.293,0.269,-0.21183162885883233,1,1,114305
325426,263.0,1.9,1.0,0.245,0.287,-0.21183162885883233,1,1,114305
325427,263.25,2.0,1.0,0.207,0.301,-0.21183162885883233,1,1,114305
325428,263.5,2.0,1.0,0.207,0.301,-0.21183162885883233,1,1,114305
325429,263.75,1.9,1.0,0.21,0.3,-0.21183162885883233,1,1,114305
325430,264.0,1.9,1.0,0.215,0.298,-0.21183162885883233,1,1,114305
325431,264.25,1.9,1.0,0.235,0.291,-0.21253952548158497,1,1,114305
325432,264.5,2.0,1.0,0.251,0.285,-0.21253952548158497,1,1,114305
325433,264.75,2.0,1.0,0.258,0.282,-0.21253952548158497,1,1,114305
325434,265.0,2.0,1.0,0.261,0.281,-0.21253952548158497,1,1,114305
325435,265.25,2.0,1.0,0.275,0.275,-0.21253952548158497,1,1,114305
325436,265.5,2.0,1.0,0.305,0.264,-0.21253952548158497,2,2,114305
325437,265.75,2.0,1.0,0.339,0.251,-0.21253952548158497,2,2,114305
325438,266.0,2.0,1.0,0.366,0.241,-0.21253952548158497,2,2,114305
325439,266.25,2.0,1.0,0.385,0.234,-0.21253952548158497,2,2,114305
325440,266.5,2.0,1.0,0.328,0.255,-0.21324857785443882,2,2,114305
325441,266.75,2.0,1.0,0.248,0.286,-0.21324857785443882,1,1,114305
325442,267.0,2.0,1.0,0.274,0.27,-0.21324857785443882,1,1,114305
325443,267.25,2.0,1.0,0.341,0.229,-0.21324857785443882,2,2,114305
325444,267.5,2.0,1.0,0.292,0.228,-0.21324857785443882,1,1,114305
325445,267.75,2.0,1.0,0.322,0.213,-0.21324857785443882,2,2,114305
325446,268.0,2.0,1.0,0.479,0.174,-0.21324857785443882,2,2,114305
325447,268.25,2.0,1.0,0.6,0.142,-0.21324857785443882,4,4,114305
325448,268.5,2.0,1.0,0.634,0.109,-0.21324857785443882,4,4,114305
325449,268.75,2.0,1.0,0.646,0.082,-0.21395878975744578,4,4,114305
325450,269.0,2.0,1.0,0.645,0.106,-0.21395878975744578,4,4,114305
325451,269.25,2.0,1.0,0.634,0.139,-0.21395878975744578,4,4,114305
325452,269.5,2.0,1.0,0.622,0.144,-0.21395878975744578,4,4,114305
325453,269.75,2.0,1.0,0.611,0.148,-0.21395878975744578,4,4,114305
325454,270.0,2.0,1.0,0.599,0.152,-0.21395878975744578,4,4,114305
325455,270.25,2.0,1.0,0.611,0.148,-0.21395878975744578,4,4,114305
325456,270.5,2.0,1.0,0.672,0.122,-0.21395878975744578,4,4,114305
325457,270.75,2.0,1.0,0.718,0.096,-0.21395878975744578,5,5,114305
325458,271.0,2.0,1.0,0.698,0.105,-0.21467016498923297,4,4,114305
325459,271.25,2.0,1.0,0.652,0.129,-0.21467016498923297,4,4,114305
325460,271.5,2.0,1.0,0.656,0.125,-0.21467016498923297,4,4,114305
325461,271.75,2.0,1.0,0.708,0.1,-0.21467016498923297,5,5,114305
325462,272.0,2.0,1.0,0.733,0.094,-0.21467016498923297,5,5,114305
325463,272.25,2.0,1.0,0.725,0.096,-0.21467016498923297,5,5,114305
325464,272.5,2.0,1.0,0.682,0.108,-0.21467016498923297,4,4,114305
325465,272.75,2.0,1.0,0.618,0.137,-0.21467016498923297,4,4,114305
325466,273.0,2.0,1.0,0.533,0.178,-0.21467016498923297,4,4,114305
325467,273.25,2.0,1.0,0.458,0.206,-0.21538270736712464,2,2,114305
325468,273.5,2.0,1.0,0.467,0.202,-0.21538270736712464,2,2,114305
325469,273.75,2.0,1.0,0.562,0.166,-0.21538270736712464,4,4,114305
325470,274.0,2.0,1.0,0.641,0.134,-0.21538270736712464,4,4,114305
325471,274.25,2.0,1.0,0.668,0.101,-0.21538270736712464,4,4,114305
325472,274.5,2.0,1.0,0.658,0.107,-0.21538270736712464,4,4,114305
325473,274.75,2.0,1.0,0.643,0.123,-0.21538270736712464,4,4,114305
325474,275.0,2.0,1.0,0.657,0.107,-0.21538270736712464,4,4,114305
325475,275.25,2.0,1.0,0.735,0.032,-0.21538270736712464,5,5,114305
325476,275.5,2.0,1.0,0.935,0.0,-0.21609642072726507,5,5,114305
325477,275.75,2.0,1.0,1.0,0.0,-0.21609642072726507,5,5,114305
325478,276.0,2.0,1.0,1.0,0.0,-0.21609642072726507,5,5,114305
325479,276.25,2.0,1.0,1.0,0.0,-0.21609642072726507,5,5,114305
325480,276.5,2.0,1.0,1.0,0.0,-0.21609642072726507,5,5,114305
325481,276.75,2.0,1.0,0.744,0.056,-0.21609642072726507,5,5,114305
325482,277.0,2.0,1.0,0.579,0.13,-0.21609642072726507,4,4,114305
325483,277.25,2.0,1.0,0.468,0.191,-0.21609642072726507,2,2,114305
325484,277.5,2.0,1.0,0.356,0.245,-0.21681130892474243,2,2,114305
325485,277.75,2.0,1.0,0.357,0.245,-0.21681130892474243,2,2,114305
325486,278.0,2.0,1.0,0.405,0.226,-0.21681130892474243,2,2,114305
325487,278.25,2.0,1.0,0.471,0.201,-0.21681130892474243,2,2,114305
325488,278.5,2.0,1.0,0.553,0.159,-0.21681130892474243,4,4,114305
325489,278.75,2.0,1.0,0.643,0.104,-0.21681130892474243,4,4,114305
325490,279.0,2.0,1.0,0.75,0.058,-0.21681130892474243,5,5,114305
325491,279.25,2.0,1.0,0.826,0.035,-0.21681130892474243,5,5,114305
325492,279.5,2.0,1.0,0.793,0.05,-0.21681130892474243,5,5,114305
325493,279.75,2.0,1.0,0.719,0.087,-0.21752737583371382,5,5,114305
325494,280.0,2.0,1.0,0.662,0.112,-0.21752737583371382,4,4,114305
325495,280.25,2.0,1.0,0.677,0.111,-0.21752737583371382,4,4,114305
325496,280.5,2.0,1.0,0.8,0.076,-0.21752737583371382,5,5,114305
325497,280.75,2.0,1.0,0.907,0.035,-0.21752737583371382,5,5,114305
325498,281.0,2.0,1.0,0.847,0.045,-0.21752737583371382,5,5,114305
325499,281.25,2.0,1.0,0.801,0.029,-0.21752737583371382,5,5,114305
325500,281.5,2.0,1.0,0.806,0.021,-0.21752737583371382,5,5,114305
325501,281.75,2.0,1.0,0.754,0.064,-0.21752737583371382,5,5,114305
325502,282.0,2.0,1.0,0.619,0.126,-0.2182446253475311,4,4,114305
325503,282.25,2.0,1.0,0.506,0.173,-0.2182446253475311,4,4,114305
325504,282.5,2.0,1.0,0.466,0.201,-0.2182446253475311,2,2,114305
325505,282.75,2.0,1.0,0.413,0.223,-0.2182446253475311,2,2,114305
325506,283.0,2.0,1.0,0.381,0.235,-0.2182446253475311,2,2,114305
325507,283.25,2.0,1.0,0.304,0.251,-0.2182446253475311,2,2,114305
325508,283.5,2.0,1.0,0.471,0.186,-0.2182446253475311,2,2,114305
325509,283.75,2.0,1.0,0.74,0.086,-0.2182446253475311,5,5,114305
325510,284.0,2.0,1.0,0.548,0.128,-0.2182446253475311,4,4,114305
325511,284.25,2.0,1.0,0.458,0.182,-0.21896306137886817,2,2,114305
325512,284.5,2.0,1.0,0.486,0.171,-0.21896306137886817,2,2,114305
325513,284.75,2.0,1.0,0.565,0.125,-0.21896306137886817,4,4,114305
325514,285.0,2.0,1.0,0.657,0.076,-0.21896306137886817,4,4,114305
325515,285.25,2.0,1.0,0.74,0.046,-0.21896306137886817,5,5,114305
325516,285.5,2.0,1.0,0.778,0.053,-0.21896306137886817,5,5,114305
325517,285.75,2.0,1.0,0.698,0.083,-0.21896306137886817,4,4,114305
325518,286.0,2.0,1.0,0.679,0.089,-0.21896306137886817,4,4,114305
325519,286.25,2.0,1.0,0.815,0.04,-0.21896306137886817,5,5,114305
325520,286.5,2.0,1.0,0.952,0.0,-0.2196826878598487,5,5,114305
325521,286.75,2.0,1.0,0.976,0.0,-0.2196826878598487,5,5,114305
325522,287.0,2.0,1.0,0.941,0.0,-0.2196826878598487,5,5,114305
325523,287.25,2.0,1.0,0.801,0.041,-0.2196826878598487,5,5,114305
325524,287.5,2.0,1.0,0.559,0.126,-0.2196826878598487,4,4,114305
325525,287.75,2.0,1.0,0.422,0.2,-0.2196826878598487,2,2,114305
325526,288.0,2.0,1.0,0.408,0.225,-0.2196826878598487,2,2,114305
325527,288.25,2.0,1.0,0.403,0.227,-0.2196826878598487,2,2,114305
325528,288.5,2.0,1.0,0.41,0.224,-0.2196826878598487,2,2,114305
325529,288.75,1.9,1.0,0.453,0.208,-0.22040350874217546,2,2,114305
325530,289.0,1.9,1.0,0.513,0.185,-0.22040350874217546,4,4,114305
325531,289.25,2.0,1.0,0.547,0.172,-0.22040350874217546,4,4,114305
325532,289.5,2.0,1.0,0.537,0.176,-0.22040350874217546,4,4,114305
325533,289.75,2.0,1.0,0.453,0.208,-0.22040350874217546,2,2,114305
325534,290.0,2.0,1.0,0.329,0.255,-0.22040350874217546,2,2,114305
325535,290.25,2.0,1.0,0.346,0.248,-0.22040350874217546,2,2,114305
325536,290.5,2.0,1.0,0.366,0.241,-0.22040350874217546,2,2,114305
325537,290.75,2.0,1.0,0.354,0.245,-0.22040350874217546,2,2,114305
325538,291.0,2.0,1.0,0.347,0.248,-0.22040350874217546,2,2,114305
325539,291.25,2.0,1.0,0.304,0.264,-0.22112552799726048,2,2,114305
325540,291.5,2.0,1.0,0.199,0.302,-0.22112552799726048,1,1,114305
325541,291.75,2.0,1.0,0.184,0.31,-0.22112552799726048,1,1,114305
325542,292.0,2.0,1.0,0.238,0.289,-0.22112552799726048,1,1,114305
325543,292.25,2.0,1.0,0.278,0.274,-0.22112552799726048,1,1,114305
325544,292.5,2.0,1.0,0.295,0.267,-0.22112552799726048,1,1,114305
325545,292.75,2.0,1.0,0.32,0.259,-0.22112552799726048,2,2,114305
325546,293.0,2.0,1.0,0.307,0.263,-0.22112552799726048,2,2,114305
325547,293.25,2.0,1.0,0.187,0.309,-0.22112552799726048,1,1,114305
325548,293.5,2.0,1.0,0.11,0.338,-0.2218487496163564,1,1,114305
325549,293.75,2.0,1.0,0.05,0.361,-0.2218487496163564,1,1,114305
325550,294.0,2.0,1.0,0.003,0.379,-0.2218487496163564,1,1,114305
325551,294.25,2.0,1.0,0.002,0.379,-0.2218487496163564,1,1,114305
325552,294.5,2.0,1.0,0.008,0.377,-0.2218487496163564,1,1,114305
325553,294.75,2.0,1.0,0.0,0.38,-0.2218487496163564,1,1,114305
325554,295.0,2.0,1.0,0.0,0.38,-0.2218487496163564,1,1,114305
325555,295.25,2.0,1.0,0.0,0.38,-0.2218487496163564,1,1,114305
325556,295.5,2.0,1.0,0.0,0.38,-0.2218487496163564,1,1,114305
325557,295.75,2.0,1.0,0.0,0.38,-0.22257317761068865,1,1,114305
325558,296.0,2.0,1.0,0.028,0.369,-0.22257317761068865,1,1,114305
325559,296.25,2.0,1.0,0.108,0.339,-0.22257317761068865,1,1,114305
325560,296.5,2.0,1.0,0.155,0.321,-0.22257317761068865,1,1,114305
325561,296.75,2.0,1.0,0.145,0.325,-0.22257317761068865,1,1,114305
325562,297.0,2.0,1.0,0.089,0.346,-0.22257317761068865,1,1,114305
325563,297.25,2.0,1.0,0.024,0.371,-0.22257317761068865,1,1,114305
325564,297.5,2.0,1.0,0.0,0.38,-0.22257317761068865,1,1,114305
325565,297.75,2.0,1.0,0.016,0.374,-0.22257317761068865,1,1,114305
325566,298.0,2.0,1.0,0.034,0.366,-0.22329881601158919,1,1,114305
325567,298.25,2.0,1.0,0.053,0.36,-0.22329881601158919,1,1,114305
325568,298.5,2.0,1.0,0.063,0.356,-0.22329881601158919,1,1,114305
325569,298.75,2.0,1.0,0.04,0.365,-0.22329881601158919,1,1,114305
325570,299.0,2.0,1.0,0.0,0.38,-0.22329881601158919,1,1,114305
325571,299.25,2.0,1.0,0.0,0.38,-0.22329881601158919,1,1,114305
325572,299.5,2.0,1.0,0.0,0.38,-0.22329881601158919,1,1,114305
325573,299.75,2.0,1.0,0.0,0.38,-0.22329881601158919,1,1,114305
325574,300.0,2.0,1.0,0.0,0.38,-0.22329881601158919,1,1,114305
325575,300.25,2.0,1.0,0.0,0.38,-0.22402566887063094,1,1,114305
325576,300.5,2.0,1.0,0.0,0.38,-0.22402566887063094,1,1,114305
325577,300.75,2.0,1.0,0.0,0.38,-0.22402566887063094,1,1,114305
325578,301.0,2.0,1.0,0.0,0.38,-0.22402566887063094,1,1,114305
325579,301.25,2.0,1.0,0.0,0.38,-0.22402566887063094,1,1,114305
325580,301.5,1.9,1.0,0.182,0.311,-0.22402566887063094,1,1,114305
325581,301.75,2.0,1.0,0.669,0.126,-0.22402566887063094,4,4,114305
325582,302.0,2.0,1.0,0.714,0.109,-0.22402566887063094,5,5,114305
325583,302.25,2.0,1.0,0.23,0.286,-0.22402566887063094,1,1,114305
325584,302.5,2.0,1.0,0.052,0.301,-0.22475374025976358,1,1,114305
325585,302.75,2.0,1.0,0.135,0.269,-0.22475374025976358,1,1,114305
325586,303.0,2.0,1.0,0.19,0.249,-0.22475374025976358,1,1,114305
325587,303.25,2.0,1.0,0.186,0.251,-0.22475374025976358,1,1,114305
325588,303.5,2.0,1.0,0.169,0.263,-0.22475374025976358,1,1,114305
325589,303.75,2.0,1.0,0.201,0.262,-0.22475374025976358,1,1,114305
325590,304.0,2.0,1.0,0.242,0.254,-0.22475374025976358,1,1,114305
325591,304.25,2.0,1.0,0.277,0.244,-0.22475374025976358,1,1,114305
325592,304.5,2.0,1.0,0.244,0.26,-0.22475374025976358,1,1,114305
325593,304.75,2.0,1.0,0.144,0.311,-0.22475374025976358,1,1,114305
325594,305.0,2.0,1.0,0.074,0.351,-0.22548303427145044,1,1,114305
325595,305.25,2.0,1.0,0.025,0.369,-0.22548303427145044,1,1,114305
325596,305.5,2.0,1.0,0.014,0.369,-0.22548303427145044,1,1,114305
325597,305.75,2.0,1.0,0.03,0.367,-0.22548303427145044,1,1,114305
325598,306.0,2.0,1.0,0.007,0.377,-0.22548303427145044,1,1,114305
325599,306.25,2.0,1.0,0.0,0.38,-0.22548303427145044,1,1,114305
325600,306.5,1.9,1.0,0.0,0.38,-0.22548303427145044,1,1,114305
325601,306.75,1.9,1.0,0.0,0.38,-0.22548303427145044,1,1,114305
325602,307.0,1.9,1.0,0.0,0.38,-0.22548303427145044,1,1,114305
325603,307.25,2.0,1.0,0.038,0.366,-0.22621355501880647,1,1,114305
325604,307.5,2.0,1.0,0.051,0.356,-0.22621355501880647,1,1,114305
325605,307.75,2.0,1.0,0.05,0.346,-0.22621355501880647,1,1,114305
325606,308.0,2.0,1.0,0.026,0.356,-0.22621355501880647,1,1,114305
325607,308.25,2.0,1.0,0.019,0.359,-0.22621355501880647,1,1,114305
325608,308.5,2.0,1.0,0.015,0.361,-0.22621355501880647,1,1,114305
325609,308.75,2.0,1.0,0.009,0.365,-0.22621355501880647,1,1,114305
325610,309.0,1.9,1.0,0.001,0.364,-0.22621355501880647,1,1,114305
325611,309.25,2.0,1.0,0.011,0.36,-0.22621355501880647,1,1,114305
325612,309.5,2.0,1.0,0.053,0.36,-0.22694530663573742,1,1,114305
325613,309.75,2.0,1.0,0.091,0.335,-0.22694530663573742,1,1,114305
325614,310.0,2.0,1.0,0.213,0.269,-0.22694530663573742,1,1,114305
325615,310.25,2.0,1.0,0.363,0.202,-0.22694530663573742,2,2,114305
325616,310.5,2.0,1.0,0.433,0.175,-0.22694530663573742,2,2,114305
325617,310.75,2.0,1.0,0.39,0.192,-0.22694530663573742,2,2,114305
325618,311.0,2.0,1.0,0.311,0.23,-0.22694530663573742,2,2,114305
325619,311.25,2.0,1.0,0.324,0.246,-0.22694530663573742,2,2,114305
325620,311.5,2.0,1.0,0.345,0.249,-0.22694530663573742,2,2,114305
325621,311.75,2.0,1.0,0.337,0.252,-0.22694530663573742,2,2,114305
325622,312.0,2.0,1.0,0.298,0.267,-0.22767829327708025,1,1,114305
325623,312.25,2.0,1.0,0.215,0.298,-0.22767829327708025,1,1,114305
325624,312.5,2.0,1.0,0.1,0.342,-0.22767829327708025,1,1,114305
325625,312.75,2.0,1.0,0.01,0.376,-0.22767829327708025,1,1,114305
325626,313.0,1.9,1.0,0.0,0.38,-0.22767829327708025,1,1,114305
325627,313.25,1.9,1.0,0.0,0.38,-0.22767829327708025,1,1,114305
325628,313.5,1.9,1.0,0.0,0.38,-0.22767829327708025,1,1,114305
325629,313.75,2.0,1.0,0.0,0.38,-0.22767829327708025,1,1,114305
325630,314.0,2.0,1.0,0.127,0.332,-0.22767829327708025,1,1,114305
325631,314.25,2.0,1.0,0.931,0.026,-0.22841251911874466,5,5,114305
325632,314.5,2.0,1.0,1.0,0.0,-0.22841251911874466,5,5,114305
325633,314.75,2.0,1.0,0.929,0.027,-0.22841251911874466,5,5,114305
325634,315.0,2.0,1.0,0.766,0.089,-0.22841251911874466,5,5,114305
325635,315.25,2.0,1.0,0.799,0.077,-0.22841251911874466,5,5,114305
325636,315.5,2.001,0.969,0.847,0.058,-0.22841251911874466,5,5,114305
325637,315.75,2.002,0.938,0.826,0.066,-0.22841251911874466,5,5,114305
325638,316.0,2.003,0.938,0.759,0.092,-0.22841251911874466,5,5,114305
